"PrefectureCode","MunicipalityCode","MunicipalityCodeInt","PrefectureJP","PrefectureKana","PrefectureEN","MunicipalityJP","MunicipalityKana","MunicipalityRomaji","MunicipalityEN"
"11","11326",11326,埼玉県,サイタマケン,Saitama,入間郡毛呂山町,イルマグンモロヤママチ,Iruma Gun Moroyama Machi,Iruma District Moroyama Town
"11","11327",11327,埼玉県,サイタマケン,Saitama,入間郡越生町,イルマグンオゴセマチ,Iruma Gun Ogose Machi,Iruma District Ogose Town
"11","11341",11341,埼玉県,サイタマケン,Saitama,比企郡滑川町,ヒキグンナメガワマチ,Hiki Gun Namegawa Machi,Hiki District Namegawa Town
"11","11342",11342,埼玉県,サイタマケン,Saitama,比企郡嵐山町,ヒキグンランザンマチ,Hiki Gun Ranzan Machi,Hiki District Ranzan Town
"11","11343",11343,埼玉県,サイタマケン,Saitama,比企郡小川町,ヒキグンオガワマチ,Hiki Gun Ogawa Machi,Hiki District Ogawa Town
"11","11346",11346,埼玉県,サイタマケン,Saitama,比企郡川島町,ヒキグンカワジママチ,Hiki Gun Kawajima Machi,Hiki District Kawajima Town
"11","11347",11347,埼玉県,サイタマケン,Saitama,比企郡吉見町,ヒキグンヨシミマチ,Hiki Gun Yoshimi Machi,Hiki District Yoshimi Town
"11","11348",11348,埼玉県,サイタマケン,Saitama,比企郡鳩山町,ヒキグンハトヤママチ,Hiki Gun Hatoyama Machi,Hiki District Hatoyama Town
"11","11349",11349,埼玉県,サイタマケン,Saitama,比企郡ときがわ町,ヒキグントキガワマチ,Hiki Gun Tokigawa Machi,Hiki District Tokigawa Town
"11","11361",11361,埼玉県,サイタマケン,Saitama,秩父郡横瀬町,チチブグンヨコゼマチ,Chichibu Gun Yokoze Machi,Chichibu District Yokoze Town
"11","11362",11362,埼玉県,サイタマケン,Saitama,秩父郡皆野町,チチブグンミナノマチ,Chichibu Gun Minano Machi,Chichibu District Minano Town
"11","11363",11363,埼玉県,サイタマケン,Saitama,秩父郡長瀞町,チチブグンナガトロマチ,Chichibu Gun Nagatoro Machi,Chichibu District Nagatoro Town
"11","11365",11365,埼玉県,サイタマケン,Saitama,秩父郡小鹿野町,チチブグンオガノマチ,Chichibu Gun Ogano Machi,Chichibu District Ogano Town
"11","11369",11369,埼玉県,サイタマケン,Saitama,秩父郡東秩父村,チチブグンヒガシチチブムラ,Chichibu Gun Higashichichibu Mura,Chichibu District Higashichichibu Village
"11","11381",11381,埼玉県,サイタマケン,Saitama,児玉郡美里町,コダマグンミサトマチ,Kodama Gun Misato Machi,Kodama District Misato Town
"11","11383",11383,埼玉県,サイタマケン,Saitama,児玉郡神川町,コダマグンカミカワマチ,Kodama Gun Kamikawa Machi,Kodama District Kamikawa Town
"11","11385",11385,埼玉県,サイタマケン,Saitama,児玉郡上里町,コダマグンカミサトマチ,Kodama Gun Kamisato Machi,Kodama District Kamisato Town
"11","11408",11408,埼玉県,サイタマケン,Saitama,大里郡寄居町,オオサトグンヨリイマチ,Osato Gun Yorii Machi,Osato District Yorii Town
"11","11442",11442,埼玉県,サイタマケン,Saitama,南埼玉郡宮代町,ミナミサイタマグンミヤシロマチ,Minamisaitama Gun Miyashiro Machi,Minamisaitama District Miyashiro Town
"11","11464",11464,埼玉県,サイタマケン,Saitama,北葛飾郡杉戸町,キタカツシカグンスギトマチ,Kitakatsushika Gun Sugito Machi,Kitakatsushika District Sugito Town
"11","11465",11465,埼玉県,サイタマケン,Saitama,北葛飾郡松伏町,キタカツシカグンマツブシマチ,Kitakatsushika Gun Matsubushi Machi,Kitakatsushika District Matsubushi Town
"12","12101",12101,千葉県,チバケン,Chiba,千葉市中央区,チバシチュウオウク,Chiba Shi Chuo Ku,"Chuo Ward,Chiba City"
"12","12102",12102,千葉県,チバケン,Chiba,千葉市花見川区,チバシハナミガワク,Chiba Shi Hanamigawa Ku,"Hanamigawa Ward,Chiba City"
"12","12103",12103,千葉県,チバケン,Chiba,千葉市稲毛区,チバシイナゲク,Chiba Shi Inage Ku,"Inage Ward,Chiba City"
"12","12104",12104,千葉県,チバケン,Chiba,千葉市若葉区,チバシワカバク,Chiba Shi Wakaba Ku,"Wakaba Ward,Chiba City"
"12","12105",12105,千葉県,チバケン,Chiba,千葉市緑区,チバシミドリク,Chiba Shi Midori Ku,"Midori Ward,Chiba City"
"12","12106",12106,千葉県,チバケン,Chiba,千葉市美浜区,チバシミハマク,Chiba Shi Mihama Ku,"Mihama Ward,Chiba City"
"12","12202",12202,千葉県,チバケン,Chiba,銚子市,チョウシシ,Choshi Shi,Choshi City
"12","12203",12203,千葉県,チバケン,Chiba,市川市,イチカワシ,Ichikawa Shi,Ichikawa City
"12","12204",12204,千葉県,チバケン,Chiba,船橋市,フナバシシ,Funabashi Shi,Funabashi City
"12","12205",12205,千葉県,チバケン,Chiba,館山市,タテヤマシ,Tateyama Shi,Tateyama City
"12","12206",12206,千葉県,チバケン,Chiba,木更津市,キサラヅシ,Kisarazu Shi,Kisarazu City
"12","12207",12207,千葉県,チバケン,Chiba,松戸市,マツドシ,Matsudo Shi,Matsudo City
"12","12208",12208,千葉県,チバケン,Chiba,野田市,ノダシ,Noda Shi,Noda City
"12","12210",12210,千葉県,チバケン,Chiba,茂原市,モバラシ,Mobara Shi,Mobara City
"12","12211",12211,千葉県,チバケン,Chiba,成田市,ナリタシ,Narita Shi,Narita City
"12","12212",12212,千葉県,チバケン,Chiba,佐倉市,サクラシ,Sakura Shi,Sakura City
"12","12213",12213,千葉県,チバケン,Chiba,東金市,トウガネシ,Togane Shi,Togane City
"12","12215",12215,千葉県,チバケン,Chiba,旭市,アサヒシ,Asahi Shi,Asahi City
"12","12216",12216,千葉県,チバケン,Chiba,習志野市,ナラシノシ,Narashino Shi,Narashino City
"12","12217",12217,千葉県,チバケン,Chiba,柏市,カシワシ,Kashiwa Shi,Kashiwa City
"12","12218",12218,千葉県,チバケン,Chiba,勝浦市,カツウラシ,Katsura Shi,Katsura City
"12","12219",12219,千葉県,チバケン,Chiba,市原市,イチハラシ,Ichihara Shi,Ichihara City
"12","12220",12220,千葉県,チバケン,Chiba,流山市,ナガレヤマシ,Nagareyama Shi,Nagareyama City
"12","12221",12221,千葉県,チバケン,Chiba,八千代市,ヤチヨシ,Yachiyo Shi,Yachiyo City
"12","12222",12222,千葉県,チバケン,Chiba,我孫子市,アビコシ,Abiko Shi,Abiko City
"12","12223",12223,千葉県,チバケン,Chiba,鴨川市,カモガワシ,Kamogawa Shi,Kamogawa City
"12","12224",12224,千葉県,チバケン,Chiba,鎌ヶ谷市,カマガヤシ,Kamagaya Shi,Kamagaya City
"12","12225",12225,千葉県,チバケン,Chiba,君津市,キミツシ,Kimitsu Shi,Kimitsu City
"12","12226",12226,千葉県,チバケン,Chiba,富津市,フッツシ,Futtsu Shi,Futtsu City
"12","12227",12227,千葉県,チバケン,Chiba,浦安市,ウラヤスシ,Urayasu Shi,Urayasu City
"12","12228",12228,千葉県,チバケン,Chiba,四街道市,ヨツカイドウシ,Yotsukaido Shi,Yotsukaido City
"12","12229",12229,千葉県,チバケン,Chiba,袖ヶ浦市,ソデガウラシ,Sodegaura Shi,Sodegaura City
"12","12230",12230,千葉県,チバケン,Chiba,八街市,ヤチマタシ,Yachimata Shi,Yachimata City
"12","12231",12231,千葉県,チバケン,Chiba,印西市,インザイシ,Inzai Shi,Inzai City
"12","12232",12232,千葉県,チバケン,Chiba,白井市,シロイシ,Shiroi Shi,Shiroi City
"12","12233",12233,千葉県,チバケン,Chiba,富里市,トミサトシ,Tomisato Shi,Tomisato City
"12","12234",12234,千葉県,チバケン,Chiba,南房総市,ミナミボウソウシ,Minamiboso Shi,Minamiboso City
"12","12235",12235,千葉県,チバケン,Chiba,匝瑳市,ソウサシ,Sosa Shi,Sosa City
"12","12236",12236,千葉県,チバケン,Chiba,香取市,カトリシ,Katori Shi,Katori City
"12","12237",12237,千葉県,チバケン,Chiba,山武市,サンムシ,Sammu Shi,Sammu City
"12","12238",12238,千葉県,チバケン,Chiba,いすみ市,イスミシ,Isumi Shi,Isumi City
"12","12239",12239,千葉県,チバケン,Chiba,大網白里市,オオアミシラサトシ,Oamishirasato Shi,Oamishirasato City
"12","12322",12322,千葉県,チバケン,Chiba,印旛郡酒々井町,インバグンシスイマチ,Imba Gun Shisui Machi,Imba District Shisui Town
"12","12329",12329,千葉県,チバケン,Chiba,印旛郡栄町,インバグンサカエマチ,Imba Gun Sakae Machi,Imba District Sakae Town
"12","12342",12342,千葉県,チバケン,Chiba,香取郡神崎町,カトリグンコウザキマチ,Katori Gun Kozaki Machi,Katori District Kozaki Town
"12","12347",12347,千葉県,チバケン,Chiba,香取郡多古町,カトリグンタコマチ,Katori Gun Tako Machi,Katori District Tako Town
"12","12349",12349,千葉県,チバケン,Chiba,香取郡東庄町,カトリグントウノショウマチ,Katori Gun Tonosho Machi,Katori District Tonosho Town
"12","12403",12403,千葉県,チバケン,Chiba,山武郡九十九里町,サンブグンクジュウクリマチ,Sambu Gun Kujukuri Machi,Sambu District Kujukuri Town
"12","12409",12409,千葉県,チバケン,Chiba,山武郡芝山町,サンブグンシバヤママチ,Sambu Gun Shibayama Machi,Sambu District Shibayama Town
"12","12410",12410,千葉県,チバケン,Chiba,山武郡横芝光町,サンブグンヨコシバヒカリマチ,Sambu Gun Yokoshibahikari Machi,Sambu District Yokoshibahikari Town
"12","12421",12421,千葉県,チバケン,Chiba,長生郡一宮町,チョウセイグンイチノミヤマチ,Chosei Gun Ichinomiya Machi,Chosei District Ichinomiya Town
"12","12422",12422,千葉県,チバケン,Chiba,長生郡睦沢町,チョウセイグンムツザワマチ,Chosei Gun Mutsuzawa Machi,Chosei District Mutsuzawa Town
"12","12423",12423,千葉県,チバケン,Chiba,長生郡長生村,チョウセイグンチョウセイムラ,Chosei Gun Chosei Mura,Chosei District Chosei Village
"12","12424",12424,千葉県,チバケン,Chiba,長生郡白子町,チョウセイグンシラコマチ,Chosei Gun Shirako Machi,Chosei District Shirako Town
"12","12426",12426,千葉県,チバケン,Chiba,長生郡長柄町,チョウセイグンナガラマチ,Chosei Gun Nagara Machi,Chosei District Nagara Town
"12","12427",12427,千葉県,チバケン,Chiba,長生郡長南町,チョウセイグンチョウナンマチ,Chosei Gun Chonan Machi,Chosei District Chonan Town
"12","12441",12441,千葉県,チバケン,Chiba,夷隅郡大多喜町,イスミグンオオタキマチ,Isumi Gun Otaki Machi,Isumi District Otaki Town
"12","12443",12443,千葉県,チバケン,Chiba,夷隅郡御宿町,イスミグンオンジュクマチ,Isumi Gun Onjuku Machi,Isumi District Onjuku Town
"12","12463",12463,千葉県,チバケン,Chiba,安房郡鋸南町,アワグンキョナンマチ,Awa Gun Kyonan Machi,Awa District Kyonan Town
"13","13101",13101,東京都,トウキョウト,Tokyo,千代田区,チヨダク,Chiyoda Ku,Chiyoda Ward
"13","13102",13102,東京都,トウキョウト,Tokyo,中央区,チュウオウク,Chuo Ku,Chuo Ward
"13","13103",13103,東京都,トウキョウト,Tokyo,港区,ミナトク,Minato Ku,Minato Ward
"13","13104",13104,東京都,トウキョウト,Tokyo,新宿区,シンジュクク,Shinjuku Ku,Shinjuku Ward
"13","13105",13105,東京都,トウキョウト,Tokyo,文京区,ブンキョウク,Bunkyo Ku,Bunkyo Ward
"13","13106",13106,東京都,トウキョウト,Tokyo,台東区,タイトウク,Taito Ku,Taito Ward
"13","13107",13107,東京都,トウキョウト,Tokyo,墨田区,スミダク,Sumida Ku,Sumida Ward
"13","13108",13108,東京都,トウキョウト,Tokyo,江東区,コウトウク,Koto Ku,Koto Ward
"13","13109",13109,東京都,トウキョウト,Tokyo,品川区,シナガワク,Shinagawa Ku,Shinagawa Ward
"13","13110",13110,東京都,トウキョウト,Tokyo,目黒区,メグロク,Meguro Ku,Meguro Ward
"13","13111",13111,東京都,トウキョウト,Tokyo,大田区,オオタク,Ota Ku,Ota Ward
"13","13112",13112,東京都,トウキョウト,Tokyo,世田谷区,セタガヤク,Setagaya Ku,Setagaya Ward
"13","13113",13113,東京都,トウキョウト,Tokyo,渋谷区,シブヤク,Shibuya Ku,Shibuya Ward
"13","13114",13114,東京都,トウキョウト,Tokyo,中野区,ナカノク,Nakano Ku,Nakano Ward
"13","13115",13115,東京都,トウキョウト,Tokyo,杉並区,スギナミク,Suginami Ku,Suginami Ward
"13","13116",13116,東京都,トウキョウト,Tokyo,豊島区,トシマク,Toshima Ku,Toshima Ward
"13","13117",13117,東京都,トウキョウト,Tokyo,北区,キタク,Kita Ku,Kita Ward
"13","13118",13118,東京都,トウキョウト,Tokyo,荒川区,アラカワク,Arakawa Ku,Arakawa Ward
"13","13119",13119,東京都,トウキョウト,Tokyo,板橋区,イタバシク,Itabashi Ku,Itabashi Ward
"13","13120",13120,東京都,トウキョウト,Tokyo,練馬区,ネリマク,Nerima Ku,Nerima Ward
"13","13121",13121,東京都,トウキョウト,Tokyo,足立区,アダチク,Adachi Ku,Adachi Ward
"13","13122",13122,東京都,トウキョウト,Tokyo,葛飾区,カツシカク,Katsushika Ku,Katsushika Ward
"13","13123",13123,東京都,トウキョウト,Tokyo,江戸川区,エドガワク,Edogawa Ku,Edogawa Ward
"13","13201",13201,東京都,トウキョウト,Tokyo,八王子市,ハチオウジシ,Hachioji Shi,Hachioji City
"13","13202",13202,東京都,トウキョウト,Tokyo,立川市,タチカワシ,Tachikawa Shi,Tachikawa City
"13","13203",13203,東京都,トウキョウト,Tokyo,武蔵野市,ムサシノシ,Musashino Shi,Musashino City
"13","13204",13204,東京都,トウキョウト,Tokyo,三鷹市,ミタカシ,Mitaka Shi,Mitaka City
"13","13205",13205,東京都,トウキョウト,Tokyo,青梅市,オウメシ,Ome Shi,Ome City
"13","13206",13206,東京都,トウキョウト,Tokyo,府中市,フチュウシ,Fuchu Shi,Fuchu City
"13","13207",13207,東京都,トウキョウト,Tokyo,昭島市,アキシマシ,Akishima Shi,Akishima City
"13","13208",13208,東京都,トウキョウト,Tokyo,調布市,チョウフシ,Chofu Shi,Chofu City
"13","13209",13209,東京都,トウキョウト,Tokyo,町田市,マチダシ,Machida Shi,Machida City
"13","13210",13210,東京都,トウキョウト,Tokyo,小金井市,コガネイシ,Koganei Shi,Koganei City
"13","13211",13211,東京都,トウキョウト,Tokyo,小平市,コダイラシ,Kodaira Shi,Kodaira City
"13","13212",13212,東京都,トウキョウト,Tokyo,日野市,ヒノシ,Hino Shi,Hino City
"13","13213",13213,東京都,トウキョウト,Tokyo,東村山市,ヒガシムラヤマシ,Higashimurayama Shi,Higashimurayama City
"13","13214",13214,東京都,トウキョウト,Tokyo,国分寺市,コクブンジシ,Kokubunji Shi,Kokubunji City
"13","13215",13215,東京都,トウキョウト,Tokyo,国立市,クニタチシ,Kunitachi Shi,Kunitachi City
"13","13218",13218,東京都,トウキョウト,Tokyo,福生市,フッサシ,Fussa Shi,Fussa City
"13","13219",13219,東京都,トウキョウト,Tokyo,狛江市,コマエシ,Komae Shi,Komae City
"13","13220",13220,東京都,トウキョウト,Tokyo,東大和市,ヒガシヤマトシ,Higashiyamato Shi,Higashiyamato City
"13","13221",13221,東京都,トウキョウト,Tokyo,清瀬市,キヨセシ,Kiyose Shi,Kiyose City
"13","13222",13222,東京都,トウキョウト,Tokyo,東久留米市,ヒガシクルメシ,Higashikurume Shi,Higashikurume City
"13","13223",13223,東京都,トウキョウト,Tokyo,武蔵村山市,ムサシムラヤマシ,Musashimurayama Shi,Musashimurayama City
"13","13224",13224,東京都,トウキョウト,Tokyo,多摩市,タマシ,Tama Shi,Tama City
"13","13225",13225,東京都,トウキョウト,Tokyo,稲城市,イナギシ,Inagi Shi,Inagi City
"13","13227",13227,東京都,トウキョウト,Tokyo,羽村市,ハムラシ,Hamura Shi,Hamura City
"13","13228",13228,東京都,トウキョウト,Tokyo,あきる野市,アキルノシ,Akiruno Shi,Akiruno City
"13","13229",13229,東京都,トウキョウト,Tokyo,西東京市,ニシトウキョウシ,Nishitokyo Shi,Nishitokyo City
"13","13303",13303,東京都,トウキョウト,Tokyo,西多摩郡瑞穂町,ニシタマグンミズホマチ,Nishitama Gun Mizuho Machi,Nishitama District Mizuho Town
"13","13305",13305,東京都,トウキョウト,Tokyo,西多摩郡日の出町,ニシタマグンヒノデマチ,Nishitama Gun Hinode Machi,Nishitama District Hinode Town
"13","13307",13307,東京都,トウキョウト,Tokyo,西多摩郡檜原村,ニシタマグンヒノハラムラ,Nishitama Gun Hinohara Mura,Nishitama District Hinohara Village
"13","13308",13308,東京都,トウキョウト,Tokyo,西多摩郡奥多摩町,ニシタマグンオクタママチ,Nishitama Gun Okutama Machi,Nishitama District Okutama Town
"13","13361",13361,東京都,トウキョウト,Tokyo,大島町,オオシママチ,Oshima Machi,Oshima Town
"13","13363",13363,東京都,トウキョウト,Tokyo,新島村,ニイジマムラ,Niijima Mura,Niijima Village
"13","13364",13364,東京都,トウキョウト,Tokyo,神津島村,コウヅシマムラ,Kozushima Mura,Kozushima Village
"13","13381",13381,東京都,トウキョウト,Tokyo,三宅村,ミヤケムラ,Miyake Mura,Miyake Village
"13","13382",13382,東京都,トウキョウト,Tokyo,御蔵島村,ミクラジマムラ,Mikurajima Mura,Mikurajima Village
"13","13401",13401,東京都,トウキョウト,Tokyo,八丈町,ハチジョウマチ,Hachijo Machi,Hachijo Town
"13","13402",13402,東京都,トウキョウト,Tokyo,青ヶ島村,アオガシマムラ,Aogashima Mura,Aogashima Village
"13","13421",13421,東京都,トウキョウト,Tokyo,小笠原村,オガサワラムラ,Ogasawara Mura,Ogasawara Village
"14","14101",14101,神奈川県,カナガワケン,Kanagawa,横浜市鶴見区,ヨコハマシツルミク,Yokohama Shi Tsurumi Ku,"Tsurumi Ward,Yokohama City"
